Empresa;Linha;Nome;Ida;Volta
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV. PRAIA DE TIBAU;AV. RUI BARBOSA
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;RUA PRAIA DE MURIU;RUA DA SAUDADE
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV PRAIA DE GENIPABU;RUA DJALMA MARANHAO
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;RUA PRAIA DE AREIA BRANCA;AV. CAP. MOR GOUVEIA (RETORNO DA CAERN)
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV. ENGENHEIRO ROBERTO FREIRE;ANEL VIARIO DO CAMPUS
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV DOUTOR SOLON DE MIRANDA GALVAO;AV. ODILON GOMES DE LIMA
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;RUA PROF. JOÃO MACHADO;AV PROFESSOR JOAO MACHADO
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV. ODILON GOMES DE LIMA;RUA PROF. MANOEL VILAR
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;ANEL VIARIO DO CAMPUS;AV. ENGENHEIRO ROBERTO FREIRE
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;RUA DJALMA MARANHAO;AV. PRAIA DE TIBAU
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;RUA DA SAUDADE;RUA PRAIA DE AREIA BRANCA
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV XAVIER DA SILVEIRA;AV PRAIA DE GENIPABU
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;RUA NASCIMENTO DE CASTRO;RUA PRAIA JARDIM DE ALA
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;RUA DOS POTIGUARES;RUA PRAIA DE ITAMARACA
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV MIGUEL CASTRO;RUA PRAIA DE COTOVELO
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;RUA RUBENS MARIZ;AV. PRAIA DE BUZIOS
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV LIMA E SILVA;ROTA SOL
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV. BOM PASTOR;RUA VEREADOR MANOEL SATIRO
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;AV. CAPITAO-MOR GOUVEIA;RUA LUIZ ESTEVAM
SANTA MARIA;66;PONTA NEGRA/ CIDADE DA ESPERANÇA / VIA BOM PASTOR;NaN;RUA MANOEL CORINGA DE MELO (Terminal)
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PROJETADA (COMUNIDADE DO LENIGRADO) (Terminal);AV. TAVARES DE LIRA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA JOSÉ VICENTE;AV. DUQUE DE CAXIAS
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PROJETADA (COMUNIDADE DO LENIGRADO);PRAÇA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PROJETADA (COMUNIDADE DO LENIGRADO);AV. CÂMARA CASCUDO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA MARANATA;RUA ULISSES CALDAS
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA. ENG.JOÃO HÉLIO;RUA MOSSORÓ
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PRIMEIRO DE MAIO;AV. PRUDENTE DE MORAIS
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA OESTE;AV MIGUEL CASTRO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA SOLANGE NUNES DO NASCIMENTO;RUA JAGUARARI
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA BELA VISTA;AV. LIMA E SILVA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA VIVALDO PEREIRA DE ARAÚJO;AV. INTERVENTOR MÁRIO CAMARA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PADRE CICERO;RUA LEOPOLDO BRETANO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA SOLANGE NUNES DO NASCIMENTO;RUA DOS CAICOS
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. RIO GRANDE DO NORTE;AV. JERÔNIMO CÂMARA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PARAIBA;AV. CAPITAO-MOR GOUVEIA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA  AREIAS;AV. RIO GRANDE DO SUL
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA  CAMPINA GRANDE;RUA PARAIBA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA  CAJAZEIRAS;RUA ADOLFO GORDO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. JERÔNIMO CÂMARA;AV PERNAMBUCO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. CORONEL ESTEVAM;AV. RIO GRANDE DO NORTE
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. LIMA E SILVA;RUA SOLANGE NUNES DO NASCIMENTO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA DOS POTIGUARES;RUA PADRE CICERO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV CAPITAO-MOR GOUVEIA;RUA SANTO AMARO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. PRUDENTE DE MORAIS;RUA BELA VISTA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. NILO PEÇANHA;RUA PRIMEIRO DE MAIO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA GENERAL CORDEIRO DE FARIAS;RUA. ENG.JOÃO HÉLIO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;NaN;RUA MARANATA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;NaN;RUA PROJETADA (COMUNIDADE DO LENIGRADO)
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;NaN;RUA JOSÉ VICENTE
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;NaN;RUA PROJETADA (COMUNIDADE DO LENIGRADO) (Terminal)
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PROJETADA (COMUNIDADE DO LENIGRADO) (Terminal);AV. TAVARES DE LIRA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA JOSÉ VICENTE;AV. DUQUE DE CAXIAS
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PROJETADA (COMUNIDADE DO LENIGRADO);PRAÇA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PROJETADA (COMUNIDADE DO LENIGRADO);AV. CÂMARA CASCUDO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA MARANATA;RUA ULISSES CALDAS
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA. ENG.JOÃO HÉLIO;RUA MOSSORÓ
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PRIMEIRO DE MAIO;AV. PRUDENTE DE MORAIS
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA OESTE;AV MIGUEL CASTRO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA SOLANGE NUNES DO NASCIMENTO;RUA JAGUARARI
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA BELA VISTA;AV. LIMA E SILVA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA VIVALDO PEREIRA DE ARAÚJO;AV. INTERVENTOR MÁRIO CAMARA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PADRE CICERO;RUA LEOPOLDO BRETANO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA SOLANGE NUNES DO NASCIMENTO;RUA DOS CAICOS
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. RIO GRANDE DO NORTE;AV. JERÔNIMO CÂMARA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA PARAIBA;AV. CAPITAO-MOR GOUVEIA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA  AREIAS;AV. RIO GRANDE DO SUL
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA  CAMPINA GRANDE;RUA PARAIBA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA  CAJAZEIRAS;RUA ADOLFO GORDO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. JERÔNIMO CÂMARA;AV PERNAMBUCO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. CORONEL ESTEVAM;AV. RIO GRANDE DO NORTE
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. LIMA E SILVA;RUA SOLANGE NUNES DO NASCIMENTO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA DOS POTIGUARES;RUA PADRE CICERO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV CAPITAO-MOR GOUVEIA;RUA SANTO AMARO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. PRUDENTE DE MORAIS;RUA BELA VISTA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;AV. NILO PEÇANHA;RUA PRIMEIRO DE MAIO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;RUA GENERAL CORDEIRO DE FARIAS;RUA. ENG.JOÃO HÉLIO
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;NaN;RUA MARANATA
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;NaN;RUA PROJETADA (COMUNIDADE DO LENIGRADO)
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;NaN;RUA JOSÉ VICENTE
SANTA MARIA;41A;LENIGRADO/RIBEIRA / VIA PRUDENTE DE MORAIS;NaN;RUA PROJETADA (COMUNIDADE DO LENIGRADO) (Terminal)
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV PIRASSUNUNGA (Terminal);AV. DUQUE DE CAXIAS
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA RIVERSUL;PRACA AUGUSTO SEVERO  (LARGO DA RIBEIRA)
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. PIRATININGA;AV. CÂMARA CASCUDO
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA ATIBAIA;RUA PADRE JOAO MANOEL
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA ELDORADO;PRACA JOAO TIBURCIO
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV GUARARAPES;RUA PADRE PINTO
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV.  TOCANTINEA;RUA MERMOZ
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA MANOEL ETELVINO DE MEDEIROS;RUA CORONEL JOSE BERNARDO
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA  RIO DOCE;RUA FONSECA E SILVA
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;SEGUNDO CONTORNO/TERMINAL SANTAREM;RUA AMARO BARRETO
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. ITAPETINGA;PRACA GENTIL FERREIRA
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. DR. JOAO MEDEIROS FILHO;RUA DR. MARIO NEGOCIO
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV BACHAREL TOMAZ LANDIM;AV. FELIZARDO FIRMINO MOURA
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. FELIZARDO FIRMINO MOURA;AV BACHAREL TOMAZ LANDIM
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA JANDIRA;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA DR. MARIO NEGOCIO;AV. ITAPETINGA
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. PRESIDENTE LEAO VELOSO;RUA  RIO DOCE
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. CORONEL ESTEVAM;SEGUNDO CONTORNO/TERMINAL SANTAREM
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA CORONEL JOSE BERNARDO;RUA MANOEL ETELVINO DE MEDEIROS
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. RIO BRANCO;AV.  TOCANTINEA
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA ULISSES CALDAS;AV GUARARAPES
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA MOSSORO;RUA ELDORADO
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. HERMES DA FONSECA;RUA ATIBAIA
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;RUA CORONEL JOAQUIM MANOEL;AV. PIRATININGA
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. GENERAL. GUSTAVO CORDEIRO DE FARIAS;RUA PENAPOLES
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. TAVARES DE LIRA;AV PIRASSUNUNGA (Terminal)
REUNIDAS;17_78;GRAMORE/ SANTAREM/RIBEIRA - VIA PETROPOLIS;AV. DUQUE DE CAXIAS;NaN
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;TERMINAL DE INTEGRACAO (Terminal);AV. PRUDENTE DE MORAIS
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;RUA CASA NOVA;AV. GENERAL. GUSTAVO CORDEIRO DE FARIAS
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;AV. SENHOR DO BONFIM;AV. DUQUE DE CAXIAS
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;AV. DAS FRONTEIRAS;AV. JANUARIO CICCO
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;AV. FLORIANOPOLIS;RUA SAO JOAO DE DEUS
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;RUA PARANDUVA;RUA CORONEL FLAMINIO
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;RUA GUADALUPE;AV. PRESIDENTE CAFE FILHO
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;AV. DR. JOAO MEDEIROS FILHO;PONTE NEWTON NAVARRO
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;PONTE NEWTON NAVARRO;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;AV. PRESIDENTE CAFE FILHO;RUA GUADALUPE
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;RUA CORONEL FLAMINIO;RUA PARANDUVA
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;RUA SAO JOAO DE DEUS;AV. FLORIANOPOLIS
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;AV ENGENHEIRO HILDEBRANDO DE GOIS;AV. DAS FRONTEIRAS
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;AV. DUQUE DE CAXIAS;AV. SENHOR DO BONFIM
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;AV. CÂMARA CASCUDO;RUA CASA NOVA
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;RUA ULISSES CALDAS;ACESSO AO TERMINAL DE INTEGRACAO (Terminal)
REUNIDAS;85;SOLEDADE I/PET./AV.JOAO MEDEIROS/PT NEWTON NAVARRO;RUA MOSSORO;NaN
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. INDUSTRIAL (Terminal);AV. NILO PECANHA
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. BOA SORTE;AV. PRUDENTE DE MORAIS
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. DAS FRONTEIRAS;RUA TRAIRI
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. PAULISTANA;AV. DEODORO DA FONSECA
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. DR. JOAO MEDEIROS FILHO;RUA OLINTO MEIRA
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV BACHAREL TOMAZ LANDIM;RUA DOS CANINDES
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. FELIZARDO FIRMINO MOURA;AV. INTERVENTOR MARIO CAMARA
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;RUA JANDIRA;AV. BERNARDO VIEIRA
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;RUA DR. MARIO NEGOCIO;RUA DR. MARIO NEGOCIO
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. BERNARDO VIEIRA;AV. FELIZARDO FIRMINO MOURA
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;ROTATORIA;AV BACHAREL TOMAZ LANDIM
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. RUI BARBOSA;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. ZACARIAS MONTEIRO;AV. PAULISTANA
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. ALMIRANTE ALEXANDRINO DE ALENCAR;AV. DAS FRONTEIRAS
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. HERMES DA FONSECA;AV. BOA SORTE
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;RUA CORONEL JOAQUIM MANOEL;AV. INDUSTRIAL
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV. NILO PECANHA;ITINERARIO A PARTIR DAS 22:00H
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;NaN;RUA DIX-HUIT ROSADO
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;NaN;AV. SEN. CARLOS ALBERTO
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;NaN;RUA SAMPAIO CORREIA
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;NaN;AV. INDUSTRIAL (Terminal)
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;AV.ALEXANDRINO DE ALENCAR(RETORNO DO IBAMA);NaN
REUNIDAS;68;ALVORADA IV/PETROPOLIS/VIA PRACA;"AV.ALEXANDRINO DE ALENCAR(RETORNO DO IBAMA)
 DEVERA PARAR NA ESTACAO DE TRANSFERÊNCIA IGAPO.";NaN
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV. INDUSTRIAL (Terminal);AV. ENG. ROBERTO FREIRE
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;RUA SAMPAIO CORREIA;BR 101
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;RUA COUTO MAGALHAES;MARGINAL DA BR 101
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;RUA RIZOMAR CORREIA DOS SANTOS;AV. SENADOR SALGADO FILHO
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV. MIGUEL DE CERVANTES;AV. ANTONIO BASILIO
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;RUA JOSE LUIZ DA SILVA;AV. XAVIER DA SILVEIRA
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV. DAS FRONTEIRAS;AV. BERNARDO VIEIRA
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;RUA GUADALUPE;RUA DR. MARIO NEGOCIO
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV. DR. JOAO MEDEIROS FILHO;AV. FELIZARDO FIRMINO MOURA
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV BACHAREL TOMAZ LANDIM;AV BACHAREL TOMAZ LANDIM
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV. FELIZARDO FIRMINO MOURA;AV. DR. JOAO MEDEIROS FILHO
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;RUA JANDIRA;RUA GUADALUPE
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;RUA DR. MARIO NEGOCIO;AV. DAS FRONTEIRAS
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV. BERNARDO VIEIRA;RUA JOSE LUIZ DA SILVA
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV. SENADOR SALGADO FILHO;AV. MIGUEL DE CERVANTES
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;MARGINAL DA BR 101;RUA RIZOMAR CORREIA DOS SANTOS
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;BR 101;RUA COUTO MAGALHAES
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;VIADUTO DE PONTA NEGRA;RUA SAMPAIO CORREIA
REUNIDAS;07A;ALVORADA IV/CID. JARDIM/AV.JOSE LUIZ/GUADALUPE;AV. ENG. ROBERTO FREIRE;AV. INDUSTRIAL (Terminal)
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. INDUSTRIAL (Terminal);RUA SACHET
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;RUA SAMPAIO CORREIA;PRACA AUGUSTO SEVERO
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;RUA COUTO MAGALHAES;RUA PADRE JOAO MANOEL
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;RUA RIZOMAR CORREIA DOS SANTOS;PRACA JOAO TIBURCIO
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. MIGUEL DE CERVANTES;RUA PADRE PINTO
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;RUA JOSE LUIZ DA SILVA;RUA MERMOZ
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. DAS FRONTEIRAS;RUA CORONEL JOSE BERNARDO
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. PAULISTANA;RUA FONSECA E SILVA
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. DR. JOAO MEDEIROS FILHO;RUA AMARO BARRETO
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV BACHAREL TOMAZ LANDIM;PRACA GENTIL FERREIRA
REUNIDAS;27A;ALVORADA IV/RIBEIRA/ VIA ALECRIM;AV. FELIZARDO FIRMINO MOURA;RUA DR. MARIO NEGOCIO
